425,1.000000e-01,1.109435e+02,2.766770e-01
425,2.000000e-01,8.808002e+01,9.967654e-02
425,3.000000e-01,8.496649e+01,1.736561e-01
425,4.000000e-01,2.858371e+01,2.183320e-01
425,5.000000e-01,2.930980e+01,2.363006e-01
425,6.000000e-01,1.783903e+01,1.312277e-01
425,7.000000e-01,1.205594e+01,1.220385e-01
425,8.000000e-01,1.766486e+01,8.858596e-02
425,9.000000e-01,1.791224e+01,1.458338e-01
425,1,1.358695e+01,2.446260e-01
425,1.100000e+00,1.647315e+01,6.611282e-02
425,1.200000e+00,7.520376e+00,1.582702e-02
425,1.300000e+00,2.031422e+01,5.829449e-02
425,1.400000e+00,1.525645e+01,2.031472e-01
425,1.500000e+00,2.635797e+00,1.211554e-01
425,1.600000e+00,1.745712e+01,1.317665e-01
425,1.700000e+00,2.861666e+01,1.032374e-01
425,1.800000e+00,1.308485e+01,2.384990e-01
425,1.900000e+00,1.506855e+01,1.887376e-01
425,2,1.315405e+01,2.963719e-01
450,1.000000e-01,1.046954e+02,1.362428e-01
450,2.000000e-01,9.209482e+01,2.125580e-01
450,3.000000e-01,9.355654e+01,2.949525e-01
450,4.000000e-01,5.771536e+01,1.511498e-01
450,5.000000e-01,4.332203e+01,2.059492e-01
450,6.000000e-01,2.663741e+01,9.318319e-02
450,7.000000e-01,1.493473e+01,1.918950e-01
450,8.000000e-01,2.075900e+01,1.033698e-01
450,9.000000e-01,1.547279e+01,1.230977e-01
450,1,2.076908e+01,3.963191e-01
450,1.100000e+00,6.852915e+00,2.034947e-01
450,1.200000e+00,2.310378e+01,1.935743e-01
450,1.300000e+00,7.737357e+00,2.075966e-01
450,1.400000e+00,1.891000e+01,3.682775e-01
450,1.600000e+00,5.198499e+00,2.884833e-01
450,1.700000e+00,9.107909e+00,3.256049e-01
450,1.800000e+00,6.446434e+00,1.914134e-01
450,1.900000e+00,1.624245e+01,2.005163e-01
450,2,9.243607e+00,4.161885e-01
475,1.000000e-01,9.847251e+01,2.415900e-01
475,2.000000e-01,1.104472e+02,1.956475e-01
475,3.000000e-01,1.102670e+02,1.255927e-01
475,4.000000e-01,8.074247e+01,1.104532e-01
475,5.000000e-01,2.600845e+01,2.220539e-01
475,6.000000e-01,2.224135e+01,2.342959e-01
475,7.000000e-01,1.783230e+01,1.042017e-01
475,8.000000e-01,1.912279e+01,1.255156e-01
475,9.000000e-01,1.384149e+01,2.628548e-01
475,1,1.197249e+01,3.726217e-01
475,1.100000e+00,1.216316e+01,1.464645e-01
475,1.200000e+00,7.283016e+00,1.626166e-01
475,1.300000e+00,1.249800e+01,7.800197e-02
475,1.400000e+00,1.341924e+01,1.026445e-01
475,1.500000e+00,1.019791e+01,4.489562e-01
475,1.600000e+00,1.498152e+01,2.264716e-01
475,1.700000e+00,9.146000e+00,2.585309e-01
475,1.800000e+00,1.243750e+01,2.083465e-01
475,1.900000e+00,1.710311e+01,1.888486e-01
475,2,1.397436e+01,1.577784e-01
500,1.000000e-01,1.284593e+02,1.644213e-01
500,2.000000e-01,1.186307e+02,2.910035e-01
500,3.000000e-01,6.262349e+01,1.215674e-01
500,4.000000e-01,7.464921e+01,2.080856e-01
500,5.000000e-01,1.497541e+01,1.023860e-01
500,6.000000e-01,1.023356e+01,1.640423e-01
500,7.000000e-01,1.568903e+01,3.419729e-01
500,8.000000e-01,1.253893e+01,7.333173e-02
500,9.000000e-01,1.754037e+01,1.354274e-01
500,1,9.404085e+00,8.657925e-03
500,1.100000e+00,7.624431e+00,2.919301e-01
500,1.200000e+00,2.718151e+01,4.330017e-02
500,1.300000e+00,8.385656e+00,1.485251e-01
500,1.400000e+00,4.137381e+00,1.497226e-01
500,1.500000e+00,1.408164e+01,2.430490e-01
500,1.600000e+00,1.921456e+01,2.784558e-01
500,1.700000e+00,1.345062e+01,3.010926e-01
500,1.800000e+00,2.699861e+01,2.919378e-01
500,1.900000e+00,1.243711e+01,2.341920e-01
500,2,1.569055e+01,3.050142e-01
425,1.000000e-01,1.184762e+02,1.969057e-01
425,2.000000e-01,1.104268e+02,2.290240e-01
425,3.000000e-01,1.020884e+02,1.535416e-01
425,4.000000e-01,3.244490e+01,1.301987e-01
425,5.000000e-01,1.820162e+01,1.575686e-01
425,6.000000e-01,2.308431e+01,7.699538e-02
425,7.000000e-01,1.760892e+01,1.802300e-01
425,8.000000e-01,1.224238e+01,2.234021e-01
425,9.000000e-01,1.784350e+01,1.735620e-01
425,1,1.356021e+01,5.831129e-02
425,1.100000e+00,1.668743e+01,1.384785e-01
425,1.200000e+00,9.313723e+00,3.840900e-01
425,1.300000e+00,1.006195e+01,2.073287e-01
425,1.400000e+00,2.185840e+01,1.556220e-01
425,1.500000e+00,1.771783e+01,6.876470e-02
425,1.600000e+00,1.786046e+01,1.852252e-01
425,1.700000e+00,1.353948e+01,8.712578e-02
425,1.800000e+00,8.784246e+00,3.615385e-01
425,1.900000e+00,8.019445e+00,2.936824e-01
425,2,1.422213e+01,4.808674e-01
450,1.000000e-01,1.167753e+02,3.043252e-01
450,2.000000e-01,1.141995e+02,1.241288e-01
450,3.000000e-01,9.432045e+01,1.638588e-01
450,4.000000e-01,8.042964e+01,1.575846e-01
450,5.000000e-01,3.025937e+01,1.535843e-01
450,6.000000e-01,1.882969e+01,1.556182e-01
450,7.000000e-01,7.331177e+00,2.589047e-02
450,8.000000e-01,9.731076e+00,2.800312e-01
450,9.000000e-01,8.145140e+00,3.507719e-01
450,1,8.122714e+00,1.801167e-01
450,1.100000e+00,8.651762e+00,1.687118e-01
450,1.200000e+00,8.800319e+00,1.214589e-01
450,1.300000e+00,1.357626e+01,2.171186e-01
450,1.400000e+00,1.644512e+01,1.881803e-01
450,1.500000e+00,1.795621e+01,6.691768e-02
450,1.600000e+00,7.085384e+00,1.871228e-01
450,1.700000e+00,1.932118e+01,4.202135e-01
450,1.800000e+00,2.219369e+01,4.418869e-01
450,1.900000e+00,1.834083e+01,2.172294e-01
450,2,2.733322e+00,3.223511e-01
475,1.000000e-01,9.778268e+01,3.181701e-01
475,2.000000e-01,1.102035e+02,3.762703e-01
475,3.000000e-01,1.057151e+02,2.014373e-01
475,4.000000e-01,9.301967e+01,4.066489e-02
475,5.000000e-01,2.411512e+01,2.653426e-01
475,6.000000e-01,9.894684e+00,1.838191e-01
475,7.000000e-01,1.863006e+01,3.171591e-01
475,8.000000e-01,2.265803e+01,1.622664e-01
475,9.000000e-01,1.239591e+01,3.094260e-01
475,1,9.528550e+00,7.131887e-02
475,1.100000e+00,1.080970e+01,1.560979e-01
475,1.200000e+00,1.748115e+01,2.242760e-01
475,1.300000e+00,6.775996e+00,1.565267e-01
475,1.400000e+00,5.828770e+00,2.702524e-02
475,1.500000e+00,1.966119e+01,2.109377e-01
475,1.600000e+00,1.137480e+01,3.788658e-01
475,1.700000e+00,1.838636e+01,6.066439e-02
475,1.800000e+00,1.693207e+01,2.384607e-01
475,1.900000e+00,1.574322e+01,2.861123e-01
475,2,1.199031e+01,1.196401e-01
500,1.000000e-01,1.077152e+02,1.904646e-01
500,2.000000e-01,1.090987e+02,1.015974e-01
500,3.000000e-01,1.069309e+02,1.431500e-01
500,4.000000e-01,4.261414e+01,2.418461e-01
500,5.000000e-01,3.637266e+01,1.599912e-01
500,6.000000e-01,1.900978e+01,2.173138e-01
500,7.000000e-01,1.168064e+01,6.086571e-02
500,8.000000e-01,1.451402e+01,2.383314e-01
500,9.000000e-01,1.361341e+01,3.624207e-01
500,1,1.231592e+01,3.223121e-01
500,1.100000e+00,9.924210e+00,4.130778e-02
500,1.200000e+00,1.076400e+01,1.072282e-01
500,1.300000e+00,1.751980e+01,1.423795e-01
500,1.400000e+00,2.207632e+01,8.931349e-02
500,1.500000e+00,8.770099e+00,2.585131e-01
500,1.600000e+00,1.027964e+01,2.801755e-01
500,1.700000e+00,8.115849e+00,3.600333e-01
500,1.800000e+00,1.230022e+01,2.085874e-01
500,1.900000e+00,2.378472e+01,2.342269e-01
500,2,1.171121e+01,1.773719e-01
425,1.000000e-01,1.190955e+02,5.921437e-02
425,2.000000e-01,9.446066e+01,9.971392e-02
425,3.000000e-01,8.136234e+01,1.077974e-01
425,4.000000e-01,5.417887e+01,1.126801e-01
425,5.000000e-01,7.524661e+01,2.780000e-01
425,6.000000e-01,1.833338e+01,7.301439e-02
425,7.000000e-01,1.494837e+01,1.018364e-01
425,8.000000e-01,1.480469e+01,2.661346e-01
425,9.000000e-01,1.598435e+01,2.774606e-01
425,1,1.385829e+01,4.291830e-02
425,1.100000e+00,1.233398e+01,2.682875e-01
425,1.200000e+00,1.794938e+01,2.509478e-01
425,1.300000e+00,1.359478e+01,1.911869e-01
425,1.400000e+00,9.090723e+00,2.630094e-01
425,1.500000e+00,1.161622e+01,1.685688e-01
425,1.600000e+00,1.085898e+01,1.401339e-01
425,1.700000e+00,8.258219e+00,4.052807e-01
425,1.800000e+00,1.036570e+01,2.530485e-01
425,1.900000e+00,7.246356e+00,7.877331e-02
425,2,1.413865e+01,2.775975e-01
450,1.000000e-01,1.153504e+02,2.551099e-01
450,2.000000e-01,1.063484e+02,1.684738e-01
450,3.000000e-01,1.125622e+02,7.477906e-02
450,4.000000e-01,9.234757e+01,1.228239e-01
450,5.000000e-01,2.097086e+01,1.529934e-01
450,6.000000e-01,1.744532e+01,2.402328e-01
450,7.000000e-01,8.438158e+00,2.731612e-01
450,8.000000e-01,6.847857e+00,7.171092e-02
450,9.000000e-01,1.735025e+01,1.040801e-01
450,1,1.515587e+01,6.311969e-02
450,1.100000e+00,1.361599e+01,1.215635e-01
450,1.200000e+00,7.480486e+00,2.865188e-02
450,1.400000e+00,1.028086e+01,2.716585e-01
450,1.500000e+00,8.563160e+00,3.112200e-01
450,1.600000e+00,2.046813e+01,1.837386e-01
450,1.700000e+00,1.112263e+01,1.366790e-01
450,1.800000e+00,7.069839e+00,3.952733e-01
450,1.900000e+00,1.031675e+01,3.255119e-01
450,2,1.579520e+01,8.105328e-02
475,1.000000e-01,1.207708e+02,2.543557e-01
475,2.000000e-01,1.159666e+02,2.451325e-01
475,3.000000e-01,9.597940e+01,9.751782e-02
475,4.000000e-01,6.742053e+01,3.610514e-01
475,5.000000e-01,1.905794e+01,7.236804e-02
475,6.000000e-01,2.096948e+01,1.313066e-01
475,7.000000e-01,1.567651e+01,2.378907e-01
475,8.000000e-01,2.049700e+01,1.190213e-01
475,9.000000e-01,7.434118e+00,6.578059e-02
475,1,1.518189e+01,1.961522e-02
475,1.100000e+00,1.224457e+01,2.495545e-01
475,1.200000e+00,9.427853e+00,1.262012e-01
475,1.300000e+00,1.142663e+01,2.989573e-01
475,1.400000e+00,6.527681e+00,2.784537e-01
475,1.500000e+00,1.129093e+01,3.066044e-01
475,1.600000e+00,1.242689e+01,2.280988e-01
475,1.700000e+00,1.050246e+01,1.771345e-01
475,1.800000e+00,1.111459e+01,1.099238e-01
475,1.900000e+00,1.125304e+01,2.518939e-01
475,2,9.305684e+00,1.382045e-01
500,1.000000e-01,1.104931e+02,1.955595e-01
500,2.000000e-01,7.724800e+01,3.709114e-01
500,3.000000e-01,9.111534e+01,1.974356e-01
500,4.000000e-01,4.340069e+01,9.260320e-02
500,5.000000e-01,2.977235e+01,1.144990e-01
500,6.000000e-01,1.668736e+01,1.365442e-01
500,7.000000e-01,5.790060e+00,1.357949e-01
500,8.000000e-01,9.984113e+00,1.556823e-01
500,9.000000e-01,8.115472e+00,1.000450e-01
500,1,1.730185e+01,1.001140e-01
500,1.100000e+00,6.884380e+00,3.046154e-01
500,1.200000e+00,1.280338e+01,1.308538e-01
500,1.300000e+00,4.490417e+00,1.386205e-01
500,1.400000e+00,1.876179e+01,1.634129e-01
500,1.600000e+00,2.251485e+01,1.210549e-01
500,1.700000e+00,1.599910e+01,2.141601e-01
500,1.800000e+00,1.979268e+01,2.009745e-01
500,1.900000e+00,7.047784e+00,3.457748e-02
500,2,1.158326e+01,2.002369e-01
425,1.000000e-01,1.203157e+02,9.981196e-02
425,2.000000e-01,1.189465e+02,1.134994e-01
425,3.000000e-01,1.009376e+02,9.091569e-02
425,4.000000e-01,1.174562e+02,2.332617e-01
425,5.000000e-01,1.801431e+01,1.731070e-01
425,6.000000e-01,1.782398e+01,2.503872e-01
425,7.000000e-01,1.881899e+01,1.303326e-01
425,8.000000e-01,2.465765e+01,8.749442e-02
425,9.000000e-01,1.761388e+01,1.021477e-01
425,1,2.066091e+01,2.471275e-01
425,1.100000e+00,1.116706e+01,1.764005e-01
425,1.200000e+00,6.647410e+00,1.571671e-01
425,1.300000e+00,6.611316e+00,1.013837e-01
425,1.400000e+00,2.032631e+01,1.584485e-01
425,1.500000e+00,1.569377e+01,1.646181e-01
425,1.600000e+00,1.532251e+01,6.122108e-02
425,1.700000e+00,1.518524e+01,2.245764e-01
425,1.800000e+00,2.129666e+01,1.985454e-01
425,1.900000e+00,4.104419e+00,3.380892e-01
425,2,1.047978e+01,3.937724e-01
450,1.000000e-01,1.266511e+02,3.653161e-01
450,2.000000e-01,1.182042e+02,1.744155e-01
450,3.000000e-01,6.698195e+01,2.467648e-01
450,4.000000e-01,8.568835e+01,1.629913e-01
450,5.000000e-01,3.043108e+01,2.894363e-01
450,6.000000e-01,1.342022e+01,1.220370e-01
450,7.000000e-01,2.656633e+01,8.473301e-02
450,8.000000e-01,1.253872e+01,2.754548e-01
450,9.000000e-01,1.388401e+01,3.410652e-01
450,1,1.423665e+01,1.827513e-01
450,1.100000e+00,1.096317e+01,1.800840e-01
450,1.200000e+00,1.091490e+01,1.646882e-01
450,1.300000e+00,4.458709e+00,4.673821e-02
450,1.400000e+00,4.271334e+00,1.494695e-01
450,1.500000e+00,1.351536e+01,2.816240e-01
